ID_REF	VALUE
osa-miR1846a-3p_st	1.20
osa-miR1846a-5p_st	7.63
osa-miR1846b-3p_st	0.79
osa-miR1846b-5p_st	7.95
osa-miR1846c-3p_st	0.60
osa-miR1846c-5p_st	7.98
osa-miR1846d-3p_st	3.50
osa-miR1846d-5p_st	1.14
osa-miR1846e_st	5.36
osa-miR1847.1_st	1.01
osa-miR1847.2_st	0.61
osa-miR1848_st	2.83
osa-miR1849_st	0.79
osa-miR1850.1_st	0.47
osa-miR1850.2_st	0.43
osa-miR1850.3_st	0.62
osa-miR1851_st	3.02
osa-miR1852_st	0.76
osa-miR1853-3p_st	1.07
osa-miR1853-5p_st	1.31
osa-miR1854-3p_st	0.19
osa-miR1854-5p_st	0.51
osa-miR1855_st	0.72
osa-miR1856_st	0.54
osa-miR1857-3p_st	0.37
osa-miR1857-5p_st	0.29
osa-miR1858a_st	7.85
osa-miR1858b_st	7.36
osa-miR1859_st	0.31
osa-miR1860-3p_st	2.22
osa-miR1860-5p_st	0.21
osa-miR1861a_st	2.26
osa-miR1861b_st	1.40
osa-miR1861c_st	0.61
osa-miR1861d_st	1.61
osa-miR1861e_st	2.57
osa-miR1861f_st	2.43
osa-miR1861g_st	1.92
osa-miR1861h_st	2.59
osa-miR1861i_st	2.47
osa-miR1861j_st	0.65
osa-miR1861k_st	2.90
osa-miR1861l_st	1.14
osa-miR1861m_st	1.05
osa-miR1861n_st	1.43
osa-miR1862a_st	0.37
osa-miR1862b_st	0.50
osa-miR1862c_st	0.61
osa-miR1862d_st	0.69
osa-miR1862e_st	1.35
osa-miR1862f_st	0.48
osa-miR1862g_st	0.47
osa-miR1863_st	0.28
osa-miR1863b_st	0.42
osa-miR1863c_st	0.84
osa-miR1864_st	0.33
osa-miR1865-3p_st	0.52
osa-miR1865-5p_st	0.55
osa-miR1866-3p_st	0.37
osa-miR1866-5p_st	0.33
osa-miR1867_st	2.76
osa-miR1868_st	5.01
osa-miR1869_st	0.97
osa-miR1870-3p_st	0.42
osa-miR1870_st	2.84
osa-miR1871_st	0.99
osa-miR1872_st	4.10
osa-miR1873_st	0.50
osa-miR1874-3p_st	0.44
osa-miR1874-5p_st	0.26
osa-miR1875_st	0.76
osa-miR1876_st	1.85
osa-miR1877_st	2.95
osa-miR1878_st	0.36
osa-miR1879_st	1.38
osa-miR1880_st	0.45
osa-miR1881_st	1.10
osa-miR1882a_st	0.31
osa-miR1882b_st	0.96
osa-miR1882c_st	1.02
osa-miR1882d_st	1.46
osa-miR1882e_st	1.56
osa-miR1882f_st	0.52
osa-miR1882g_st	0.90
osa-miR1882h_st	1.12
osa-miR1883a_st	0.85
osa-miR1883b_st	0.89
osa-miR1884a_st	0.25
osa-miR1884b_st	0.34
osa-miR2055_st	0.33
osa-miR2090_st	1.19
osa-miR2091-3p_st	3.61
osa-miR2091-5p_st	7.57
osa-miR2092-3p_st	0.47
osa-miR2092-5p_st	0.34
osa-miR2093-3p_st	0.33
osa-miR2093-5p_st	0.47
osa-miR2094-3p_st	0.94
osa-miR2094-5p_st	0.47
osa-miR2095-3p_st	0.33
osa-miR2095-5p_st	0.46
osa-miR2096-3p_st	5.67
osa-miR2096-5p_st	0.89
osa-miR2097-3p_st	0.30
osa-miR2097-5p_st	9.68
osa-miR2098-3p_st	0.58
osa-miR2098-5p_st	3.41
osa-miR2099-3p_st	0.58
osa-miR2099-5p_st	0.30
osa-miR2100-3p_st	1.08
osa-miR2100-5p_st	1.27
osa-miR2101-3p_st	0.82
osa-miR2101-5p_st	0.34
osa-miR2102-3p_st	1.52
osa-miR2102-5p_st	5.96
osa-miR2103_st	0.77
osa-miR2104_st	6.13
osa-miR2105_st	1.28
osa-miR2106_st	0.69
osa-miR2118a_st	1.23
osa-miR2118b_st	1.03
osa-miR2118c_st	0.82
osa-miR2118d_st	4.01
osa-miR2118e_st	2.83
osa-miR2118f_st	0.69
osa-miR2118g_st	0.86
osa-miR2118h_st	0.47
osa-miR2118i_st	0.78
osa-miR2118j_st	0.59
osa-miR2118k_st	0.79
osa-miR2118l_st	0.78
osa-miR2118m_st	1.27
osa-miR2118n_st	0.93
osa-miR2118o_st	0.65
osa-miR2118p_st	3.00
osa-miR2118q_st	2.50
osa-miR2118r_st	3.11
osa-miR2120_st	0.88
osa-miR2121a_st	1.25
osa-miR2121b_st	0.60
osa-miR2122_st	0.53
osa-miR2123a_st	0.38
osa-miR2123b_st	0.31
osa-miR2123c_st	0.87
osa-miR2124a_st	0.51
osa-miR2124b_st	0.45
osa-miR2124c_st	0.49
osa-miR2124d_st	0.47
osa-miR2124e_st	0.95
osa-miR2124f_st	0.80
osa-miR2124g_st	0.59
osa-miR2124h_st	0.69
osa-miR2124i_st	0.46
osa-miR2125_st	0.61
osa-miR2275a_st	0.26
osa-miR2275b_st	0.24
osa-miR2862_st	0.45
osa-miR2863a_st	0.81
osa-miR2863b_st	0.10
osa-miR2864.1_st	0.47
osa-miR2864.2_st	0.46
osa-miR2865_st	0.33
osa-miR2866_st	0.44
osa-miR2867_st	0.76
osa-miR2868_st	0.16
osa-miR2869_st	0.47
osa-miR2870_st	0.87
osa-miR2871a_st	0.33
osa-miR2871b_st	0.31
osa-miR2872_st	0.57
osa-miR2873_st	0.94
osa-miR2873b_st	0.47
osa-miR2874_st	0.36
osa-miR2875_st	0.42
osa-miR2876_st	0.61
osa-miR2877_st	0.70
osa-miR2878-3p_st	0.64
osa-miR2878-5p_st	0.42
osa-miR2879_st	0.37
osa-miR2880_st	0.16
osa-miR2905_st	0.33
osa-miR2906a_st	1.74
osa-miR2906b_st	2.02
osa-miR2907a_st	2.51
osa-miR2907b_st	1.04
osa-miR2907c_st	2.16
osa-miR2907d_st	2.23
osa-miR2918_st	0.29
osa-miR2919_st	9.43
osa-miR2920_st	0.53
osa-miR2921_st	0.74
osa-miR2922_st	1.52
osa-miR2923_st	2.72
osa-miR2924_st	2.60
osa-miR2925_st	4.41
osa-miR2926_st	0.60
osa-miR2927_st	0.66
osa-miR2928_st	0.36
osa-miR2929_st	0.11
osa-miR2930_st	1.52
osa-miR2931_st	0.09
osa-miR2932_st	0.69
osa-miR319a_st	2.50
osa-miR319b_st	1.59
osa-miR390_st	0.48
osa-miR393_st	0.03
osa-miR393b-3p_st	0.50
osa-miR393b_st	0.21
osa-miR394_st	2.20
osa-miR395a_st	1.79
osa-miR395b_st	1.34
osa-miR395c_st	0.67
osa-miR395d_st	0.82
osa-miR395e_st	0.78
osa-miR395f_st	0.92
osa-miR395g_st	0.70
osa-miR395h_st	0.73
osa-miR395i_st	1.30
osa-miR395j_st	1.71
osa-miR395k_st	0.65
osa-miR395l_st	0.56
osa-miR395m_st	1.49
osa-miR395n_st	0.72
osa-miR395o_st	0.25
osa-miR395p_st	0.47
osa-miR395q_st	1.21
osa-miR395r_st	1.69
osa-miR395s_st	1.08
osa-miR395t_st	0.27
osa-miR395u_st	2.16
osa-miR395v_st	0.94
osa-miR395w_st	0.47
osa-miR395x_st	0.33
osa-miR395y_st	1.14
osa-miR396a_st	0.41
osa-miR396b_st	0.33
osa-miR396c_st	0.47
osa-miR396d_st	0.74
osa-miR396e-3p_st	0.59
osa-miR396e_st	0.37
osa-miR396f-3p_st	0.72
osa-miR396f_st	0.45
osa-miR396g_st	0.70
osa-miR396h_st	0.38
osa-miR396i_st	0.35
osa-miR3979-3p_st	5.90
osa-miR3979-5p_st	0.19
osa-miR397a_st	0.44
osa-miR397b_st	0.48
osa-miR3980a-3p_st	0.85
osa-miR3980a-5p_st	0.67
osa-miR3980b-3p_st	0.11
osa-miR3980b-5p_st	0.25
osa-miR3981-3p_st	1.50
osa-miR3981-5p_st	2.11
osa-miR3982-3p_st	0.60
osa-miR3982-5p_st	2.49
osa-miR398a_st	0.97
osa-miR398b_st	0.95
osa-miR399a_st	0.84
osa-miR399b_st	0.49
osa-miR399c_st	0.39
osa-miR399d_st	0.36
osa-miR399e_st	0.33
osa-miR399f_st	0.17
osa-miR399g_st	0.22
osa-miR399h_st	0.25
osa-miR399i_st	1.04
osa-miR399j_st	0.53
osa-miR399k_st	1.01
osa-miR408_st	1.51
osa-miR413_st	0.46
osa-miR414_st	0.89
osa-miR415_st	1.96
osa-miR416_st	0.57
osa-miR417_st	0.28
osa-miR418_st	0.47
osa-miR419_st	0.73
osa-miR420_st	0.78
osa-miR426_st	0.47
osa-miR435_st	0.31
osa-miR437_st	0.42
osa-miR438_st	1.14
osa-miR439a_st	0.39
osa-miR439b_st	0.24
osa-miR439c_st	0.21
osa-miR439d_st	0.20
osa-miR439e_st	0.22
osa-miR439f_st	0.54
osa-miR439g_st	0.34
osa-miR439h_st	0.61
osa-miR439i_st	0.65
osa-miR439j_st	0.36
osa-miR440_st	0.76
osa-miR441a_st	0.61
osa-miR441b_st	0.35
osa-miR441c_st	0.61
osa-miR442_st	0.67
osa-miR443_st	0.51
osa-miR444a.1_st	0.76
osa-miR444a.2_st	0.50
osa-miR444b.1_st	0.45
osa-miR444b.2_st	0.40
osa-miR444c.1_st	0.48
osa-miR444c.2_st	0.49
osa-miR444d.1_st	0.45
osa-miR444d.2_st	0.44
osa-miR444d.3_st	0.23
osa-miR444e_st	0.68
osa-miR444f_st	0.17
osa-miR445a_st	0.55
osa-miR445b_st	0.61
osa-miR445c_st	0.64
osa-miR445d_st	0.47
osa-miR445e_st	0.43
osa-miR445f_st	0.45
osa-miR445g_st	0.95
osa-miR445h_st	0.23
osa-miR445i_st	0.70
osa-miR446_st	0.39
osa-miR5071_st	0.25
osa-miR5072_st	1.42
osa-miR5073_st	0.47
osa-miR5074_st	1.18
osa-miR5075_st	4.90
osa-miR5076_st	1.52
osa-miR5077_st	0.95
osa-miR5078_st	4.23
osa-miR5079_st	0.17
osa-miR5080_st	0.51
osa-miR5081_st	0.59
osa-miR5082_st	3.20
osa-miR5083_st	0.61
osa-miR528_st	3.98
osa-miR529a_st	0.25
osa-miR529b_st	0.78
osa-miR530-3p_st	2.16
osa-miR530-5p_st	0.90
osa-miR531_st	3.13
osa-miR531b_st	4.42
osa-miR535_st	1.27
osa-miR806a_st	0.56
osa-miR806b_st	0.45
osa-miR806c_st	0.49
osa-miR806d_st	0.34
osa-miR806e_st	0.50
osa-miR806f_st	0.40
osa-miR806g_st	0.45
osa-miR806h_st	0.35
osa-miR807a_st	0.36
osa-miR807b_st	0.53
osa-miR807c_st	0.10
osa-miR808_st	0.44
osa-miR809a_st	0.36
osa-miR809b_st	0.42
osa-miR809c_st	0.23
osa-miR809d_st	0.51
osa-miR809e_st	0.86
osa-miR809f_st	0.25
osa-miR809g_st	0.46
osa-miR809h_st	0.47
osa-miR810a_st	0.50
osa-miR810b.1_st	1.06
osa-miR810b.2_st	0.74
osa-miR811a_st	0.57
osa-miR811b_st	0.64
osa-miR811c_st	0.92
osa-miR811d.1_st	0.84
osa-miR811d.2_st	0.71
osa-miR812a_st	0.95
osa-miR812b_st	0.49
osa-miR812c_st	0.64
osa-miR812d_st	0.54
osa-miR812e_st	0.47
osa-miR812f_st	0.61
osa-miR812g_st	0.48
osa-miR812h_st	0.63
osa-miR812i_st	0.81
osa-miR812j_st	0.87
osa-miR812k_st	0.61
osa-miR812l_st	0.35
osa-miR812m_st	0.58
osa-miR812n-3p_st	0.51
osa-miR812n-5p_st	0.50
osa-miR812o-3p_st	0.78
osa-miR812o-5p_st	0.34
osa-miR813_st	0.65
osa-miR814a_st	0.21
osa-miR814b_st	0.74
osa-miR814c_st	0.41
osa-miR815a_st	1.21
osa-miR815b_st	0.90
osa-miR815c_st	0.61
osa-miR816_st	0.95
osa-miR817_st	0.57
osa-miR818a_st	0.55
osa-miR818b_st	0.84
osa-miR818c_st	0.64
osa-miR818d_st	1.03
osa-miR818e_st	0.35
osa-miR819a_st	0.29
osa-miR819b_st	0.63
osa-miR819c_st	0.47
osa-miR819d_st	0.16
osa-miR819e_st	0.33
osa-miR819f_st	0.33
osa-miR819g_st	0.16
osa-miR819h_st	0.18
osa-miR819i_st	0.07
osa-miR819j_st	0.41
osa-miR819k_st	0.34
osa-miR820a_st	0.68
osa-miR820b_st	0.39
osa-miR820c_st	0.68
osa-miR821a_st	5.74
osa-miR821b_st	5.85
osa-miR821c_st	4.72
osa-miR827_st	0.65
osa-miR827a_st	0.93
osa-miR827b_st	0.59
pab-miR1311_st	0.75
pab-miR160a_st	0.10
pab-miR160b_st	0.72
pab-miR166a_st	0.47
pab-miR166b_st	0.88
pab-miR1863_st	0.25
pab-miR3693_st	0.47
pab-miR3694_st	8.40
pab-miR3695_st	-0.03
pab-miR3696_st	0.45
pab-miR3697_st	0.78
pab-miR3698_st	0.48
pab-miR3699_st	0.43
pab-miR3700_st	0.72
pab-miR3701_st	0.68
pab-miR3702_st	0.11
pab-miR3703_st	1.04
pab-miR3704_st	1.09
pab-miR3705_st	1.04
pab-miR3706_st	0.47
pab-miR3707_st	0.78
pab-miR3708_st	0.44
pab-miR3709a_st	0.54
pab-miR3709b_st	0.77
pab-miR3710_st	0.65
pab-miR3711_st	1.86
pab-miR3712_st	0.31
pab-miR395_st	0.76
pab-miR396a_st	0.66
pab-miR396b_st	0.83
pab-miR396c_st	0.46
pab-miR397_st	0.56
pab-miR482a_st	0.54
pab-miR482b_st	0.72
pab-miR482c_st	0.57
pab-miR482d_st	2.38
pab-miR535_st	0.99
pab-miR947_st	1.23
pab-miR950-3p_st	0.52
pab-miR950-5p_st	0.03
pab-miR951_st	0.28
pbi-miR-506_st	0.26
pbi-miR-507_st	0.22
pbi-miR-508_st	0.58
pbi-miR-509_st	0.20
pbi-miR-510_st	2.83
pbi-miR-513a_st	1.48
pbi-miR-513b_st	0.27
pbi-miR-513c_st	1.97
pbi-miR-514_st	0.77
peu-miR2911_st	11.34
peu-miR2912a_st	0.38
peu-miR2912b_st	0.91
peu-miR2913_st	6.21
peu-miR2916_st	1.81
pma-let-7a_st	13.43
pma-let-7b-star_st	0.88
pma-let-7b_st	7.94
pma-let-7c_st	12.19
pma-let-7d_st	9.49
pma-miR-100a-star_st	0.28
pma-miR-100a_st	10.85
pma-miR-100b_st	0.98
pma-miR-100c_st	3.09
pma-miR-103a_st	8.17
pma-miR-103b-star_st	0.47
pma-miR-103b_st	13.21
pma-miR-10a_st	1.59
pma-miR-10b-star_st	0.19
pma-miR-10b_st	0.61
pma-miR-124-star_st	0.38
pma-miR-124_st	0.62
pma-miR-125-star_st	1.70
pma-miR-125_st	14.28
pma-miR-126_st	1.53
pma-miR-128_st	5.56
pma-miR-129a-star_st	2.53
pma-miR-129a_st	0.40
pma-miR-130a-star_st	0.33
pma-miR-130a_st	4.74
pma-miR-130b_st	5.58
pma-miR-130c_st	1.71
pma-miR-130d_st	5.30
pma-miR-130e_st	0.73
pma-miR-132-star_st	0.29
pma-miR-1329_st	0.57
pma-miR-132_st	6.34
pma-miR-133a_st	0.56
pma-miR-133b-star_st	0.40
pma-miR-133b_st	0.86
pma-miR-135a-star_st	0.61
pma-miR-135a_st	0.23
pma-miR-135b_st	0.35
pma-miR-137-1-star_st	0.43
pma-miR-137-2-star_st	0.39
pma-miR-137_st	0.45
pma-miR-138a_st	5.76
pma-miR-138b_st	4.88
pma-miR-140_st	7.46
pma-miR-143-star_st	0.18
pma-miR-143_st	9.72
pma-miR-144-star_st	0.25
pma-miR-144_st	0.22
pma-miR-145-star_st	0.45
pma-miR-145_st	13.82
pma-miR-146-star_st	0.34
pma-miR-146_st	9.39
pma-miR-147_st	2.16
pma-miR-152a_st	8.87
pma-miR-152b_st	0.97
pma-miR-153-star_st	-0.13
pma-miR-153_st	1.29
pma-miR-155_st	1.38
pma-miR-15a_st	0.49
pma-miR-15b_st	1.57
pma-miR-16-star_st	1.54
pma-miR-16_st	6.78
pma-miR-1788a-3p_st	1.34
pma-miR-1788a-5p_st	0.25
pma-miR-1788b-3p_st	0.32
pma-miR-17a-star_st	0.35
pma-miR-17a_st	1.41
pma-miR-17b_st	1.06
pma-miR-17c_st	1.24
pma-miR-181a-star_st	0.42
pma-miR-181a_st	10.60
pma-miR-181b-star_st	1.03
pma-miR-181b_st	1.86
pma-miR-182_st	1.44
pma-miR-183-star_st	1.37
pma-miR-183_st	0.88
pma-miR-184_st	0.62
pma-miR-18a-star_st	0.31
pma-miR-18a_st	4.47
pma-miR-18b-star_st	0.60
pma-miR-18b_st	0.64
pma-miR-190a_st	0.40
pma-miR-190b-star_st	0.64
pma-miR-190b_st	0.59
pma-miR-192-star_st	0.20
pma-miR-192_st	2.36
pma-miR-193_st	0.50
pma-miR-194-star_st	0.41
pma-miR-194_st	7.03
pma-miR-196a-star_st	0.52
pma-miR-196a_st	3.50
pma-miR-196b_st	1.24
pma-miR-199a-star_st	11.93
pma-miR-199a_st	12.45
pma-miR-199b-star_st	11.93
pma-miR-199b_st	6.24
pma-miR-19a_st	0.73
pma-miR-19b-star_st	0.58
pma-miR-19b_st	7.59
pma-miR-19c_st	0.95
pma-miR-1a-star_st	0.69
pma-miR-1a_st	0.90
pma-miR-1b_st	0.81
pma-miR-1c-star_st	0.23
pma-miR-1c_st	0.65
pma-miR-1d_st	0.28
pma-miR-200b-star_st	0.66
pma-miR-200b_st	0.47
pma-miR-203a-star_st	0.49
pma-miR-203a_st	0.28
pma-miR-203b-star_st	0.51
pma-miR-203b_st	0.63
pma-miR-204-star_st	4.64
pma-miR-204_st	1.22
pma-miR-205a-star_st	0.69
pma-miR-205a_st	0.65
pma-miR-205b_st	0.42
pma-miR-208-star_st	0.38
pma-miR-208_st	0.78
pma-miR-20a-star_st	0.40
pma-miR-20a_st	8.33
pma-miR-20b_st	2.79
pma-miR-210_st	7.47
pma-miR-212-star_st	0.03
pma-miR-212_st	1.86
pma-miR-216a-star_st	0.84
pma-miR-216a_st	2.16
pma-miR-216b_st	1.79
pma-miR-217a_st	0.57
pma-miR-218a-star_st	0.33
pma-miR-218a_st	7.95
pma-miR-218b_st	3.19
pma-miR-221_st	12.94
pma-miR-222-star_st	0.41
pma-miR-222_st	5.89
pma-miR-22a-star_st	0.34
pma-miR-22a_st	7.11
pma-miR-22b-star_st	1.10
pma-miR-22b_st	7.84
pma-miR-23a-star_st	0.68
pma-miR-23a_st	14.07
pma-miR-23b_st	14.40
pma-miR-24_st	14.68
pma-miR-25b-star_st	0.89
pma-miR-25b_st	0.42
pma-miR-26a-1-star_st	0.40
pma-miR-26a-2-star_st	1.06
pma-miR-26a_st	13.93
pma-miR-26b-star_st	0.61
pma-miR-26b_st	9.82
pma-miR-27a_st	9.95
pma-miR-27b-star_st	1.34
pma-miR-27b_st	12.39
pma-miR-281a_st	0.33
pma-miR-29a-star_st	0.17
pma-miR-29a_st	3.11
pma-miR-29b_st	0.69
pma-miR-29c_st	6.53
pma-miR-29d-star_st	0.47
pma-miR-29d_st	4.63
pma-miR-301a_st	0.47
pma-miR-301b_st	0.54
pma-miR-302_st	2.54
pma-miR-30a-star_st	0.27
pma-miR-30a_st	11.59
pma-miR-30b_st	8.04
pma-miR-30c-star_st	0.95
pma-miR-30c_st	8.65
pma-miR-30d_st	9.14
pma-miR-30e-star_st	0.39
pma-miR-30e_st	0.60
pma-miR-30f_st	7.19
pma-miR-30g_st	2.33
pma-miR-315_st	0.44
pma-miR-31_st	14.14
pma-miR-338b_st	1.00
pma-miR-33a_st	0.78
pma-miR-33b_st	0.27
pma-miR-373_st	0.48
pma-miR-375a-star_st	0.28
pma-miR-375a_st	0.71
pma-miR-375b-star_st	0.33
pma-miR-375b_st	0.16
pma-miR-429-star_st	0.59
pma-miR-429_st	0.67
pma-miR-430a_st	0.87
pma-miR-430b_st	0.98
pma-miR-430c_st	0.42
pma-miR-430d_st	0.56
pma-miR-430e_st	0.63
pma-miR-451_st	-0.02
pma-miR-4541_st	0.65
pma-miR-4542-star_st	0.30
pma-miR-4542_st	0.45
pma-miR-4543_st	0.38
pma-miR-4544-star_st	3.42
pma-miR-4544_st	0.91
pma-miR-4545-star_st	0.32
pma-miR-4545_st	0.61
pma-miR-4546_st	2.67
pma-miR-4547-star_st	0.61
pma-miR-4547_st	0.34
pma-miR-4548_st	1.54
pma-miR-4549_st	1.34
pma-miR-4550_st	0.31
pma-miR-4551_st	0.39
pma-miR-4552_st	0.73
pma-miR-4553_st	0.75
pma-miR-4554_st	0.48
pma-miR-4555_st	0.47
pma-miR-4556_st	1.52
pma-miR-4557_st	0.71
pma-miR-4558_st	1.66
pma-miR-4559_st	0.65
pma-miR-4560_st	0.61
pma-miR-4561_st	0.54
pma-miR-4562_st	0.46
pma-miR-4563_st	1.08
pma-miR-4564_st	0.47
pma-miR-4565_st	0.25
pma-miR-4566_st	0.47
pma-miR-4567_st	0.67
pma-miR-4568_st	1.44
pma-miR-4569_st	1.14
pma-miR-456_st	0.90
pma-miR-4570_st	0.21
pma-miR-4571-3p_st	1.52
pma-miR-4571-5p_st	0.47
pma-miR-4572_st	0.27
pma-miR-4573_st	0.20
pma-miR-4574_st	1.37
pma-miR-4575_st	0.78
pma-miR-4576_st	0.68
pma-miR-4577_st	1.71
pma-miR-4578_st	0.48
pma-miR-4579_st	0.32
pma-miR-4580_st	5.11
pma-miR-4581_st	4.11
pma-miR-4582_st	3.19
pma-miR-4583_st	0.47
pma-miR-4584_st	0.39
pma-miR-4585_st	1.02
pma-miR-4586_st	0.54
pma-miR-4587_st	0.33
pma-miR-4588_st	0.33
pma-miR-4589_st	0.14
pma-miR-4590_st	5.42
pma-miR-4591_st	0.62
pma-miR-4592_st	8.50
pma-miR-4593_st	0.21
pma-miR-4594_st	0.30
pma-miR-4595_st	0.50
pma-miR-4596_st	0.64
pma-miR-4597_st	0.88
pma-miR-4598_st	0.12
pma-miR-4599a_st	0.95
pma-miR-4599b_st	0.72
pma-miR-459_st	0.30
pma-miR-4600_st	2.10
pma-miR-4601_st	0.55
pma-miR-4602_st	2.60
pma-miR-4603_st	4.72
pma-miR-4604_st	1.49
pma-miR-4605_st	0.95
pma-miR-4606_st	9.65
pma-miR-4607_st	8.73
pma-miR-4608_st	1.49
pma-miR-4609_st	0.45
pma-miR-4610_st	0.96
pma-miR-4611_st	1.48
pma-miR-4612_st	0.43
pma-miR-4613_st	0.33
pma-miR-4614_st	1.18
pma-miR-4615_st	0.70
pma-miR-4616_st	0.35
pma-miR-4617_st	0.78
pma-miR-4618_st	0.89
pma-miR-4619_st	1.48
pma-miR-4620_st	3.31
pma-miR-4621_st	0.90
pma-miR-4622_st	1.89
pma-miR-4623_st	0.63
pma-miR-4624_st	9.14
pma-miR-4625_st	0.43
pma-miR-4626_st	3.11
pma-miR-4627_st	1.49
pma-miR-4628_st	0.53
pma-miR-4629_st	1.17
pma-miR-4630_st	0.87
pma-miR-4631_st	1.21
pma-miR-497-star_st	0.56
pma-miR-497_st	0.19
pma-miR-551_st	0.35
pma-miR-7a-star_st	3.19
pma-miR-7a_st	0.66
pma-miR-7b_st	0.33
pma-miR-875_st	0.60
pma-miR-92a_st	2.67
pma-miR-96a_st	3.11
pma-miR-9a-star_st	0.65
pma-miR-9a_st	0.29
pma-miR-9b_st	0.55
ppa-miR-100_st	10.91
ppa-miR-101_st	3.34
ppa-miR-103_st	13.19
ppa-miR-105_st	0.40
ppa-miR-106a_st	8.36
ppa-miR-106b_st	9.96
ppa-miR-107_st	12.69
ppa-miR-10a_st	10.18
ppa-miR-10b_st	7.03
ppa-miR-124a_st	0.41
ppa-miR-125b_st	14.29
ppa-miR-128_st	6.49
ppa-miR-130a_st	9.22
ppa-miR-133a_st	0.95
ppa-miR-134_st	4.25
ppa-miR-135_st	0.34
ppa-miR-136_st	0.68
ppa-miR-139_st	0.47
ppa-miR-141_st	0.60
ppa-miR-143_st	13.06
ppa-miR-144_st	0.09
ppa-miR-147_st	0.43
ppa-miR-154_st	1.57
ppa-miR-15a_st	8.12
ppa-miR-15b_st	9.49
ppa-miR-16_st	12.84
ppa-miR-17-3p_st	2.90
ppa-miR-17-5p_st	8.95
ppa-miR-181a-star_st	1.48
ppa-miR-181a_st	10.64
ppa-miR-181b_st	8.13
ppa-miR-181c_st	3.18
ppa-miR-183_st	0.94
ppa-miR-186_st	0.78
ppa-miR-187_st	4.51
ppa-miR-188_st	2.83
ppa-miR-18_st	4.33
ppa-miR-190_st	0.29
ppa-miR-195_st	9.42
ppa-miR-196_st	1.55
ppa-miR-197_st	1.56
ppa-miR-198_st	0.76
ppa-miR-199a_st	12.41
ppa-miR-19a_st	0.83
ppa-miR-19b_st	7.70
ppa-miR-1_st	0.89
ppa-miR-204_st	1.04
ppa-miR-205_st	0.64
ppa-miR-20_st	5.13
ppa-miR-214_st	13.48
ppa-miR-216_st	2.67
ppa-miR-217_st	0.33
ppa-miR-218_st	4.31
ppa-miR-21_st	10.74
ppa-miR-221_st	13.82
ppa-miR-223_st	2.09
ppa-miR-224_st	3.75
ppa-miR-22_st	13.53
ppa-miR-23a_st	14.46
ppa-miR-23b_st	14.40
ppa-miR-24-star_st	5.62
ppa-miR-24_st	14.68
ppa-miR-25_st	7.82
ppa-miR-26a_st	13.95
ppa-miR-27a_st	11.78
ppa-miR-28_st	8.84
ppa-miR-29a_st	12.95
ppa-miR-29b_st	0.79
ppa-miR-30a-3p_st	8.31
ppa-miR-30a-5p_st	10.81
ppa-miR-30b_st	7.66
ppa-miR-30d_st	9.23
ppa-miR-31_st	14.48
ppa-miR-32_st	1.66
ppa-miR-33_st	0.33
ppa-miR-34a_st	11.64
ppa-miR-7_st	0.54
ppa-miR-92_st	8.94
ppa-miR-93_st	9.48
ppa-miR-95_st	0.47
ppa-miR-96_st	0.65
ppa-miR-98_st	5.87
ppa-miR-99a_st	11.40
ppc-let-7_st	13.55
ppc-lin-4_st	0.22
ppc-miR-124_st	0.25
ppc-miR-1_st	0.78
ppc-miR-2232_st	0.78
ppc-miR-2233_st	1.45
ppc-miR-2234a_st	0.86
ppc-miR-2234b_st	0.21
ppc-miR-2235_st	0.65
ppc-miR-2236a_st	0.25
ppc-miR-2236b_st	0.26
ppc-miR-2237a_st	0.79
ppc-miR-2237b_st	0.41
ppc-miR-2237c_st	0.65
ppc-miR-2238a_st	0.41
ppc-miR-2238b_st	0.51
ppc-miR-2238c_st	0.72
ppc-miR-2238d_st	2.26
ppc-miR-2238e_st	1.14
ppc-miR-2239_st	0.69
ppc-miR-2240a_st	0.47
ppc-miR-2240b_st	0.71
ppc-miR-2240c_st	0.21
ppc-miR-2241a_st	0.22
ppc-miR-2241b_st	0.36
ppc-miR-2241c_st	0.58
ppc-miR-2242_st	1.04
ppc-miR-2243_st	0.43
ppc-miR-2244_st	0.29
ppc-miR-2245_st	0.99
ppc-miR-2246_st	0.78
ppc-miR-2247_st	0.81
ppc-miR-2248_st	0.43
ppc-miR-2249_st	0.56
ppc-miR-2250_st	0.61
ppc-miR-2251_st	0.48
ppc-miR-2252_st	0.80
ppc-miR-2253a_st	0.30
ppc-miR-2253b_st	0.56
ppc-miR-2254_st	0.61
ppc-miR-2255_st	0.78
ppc-miR-2256_st	0.32
ppc-miR-2258_st	1.01
ppc-miR-2259_st	0.72
ppc-miR-2260_st	1.82
ppc-miR-2261_st	0.80
ppc-miR-2262_st	0.61
ppc-miR-2263_st	0.36
ppc-miR-2264_st	2.25
ppc-miR-2265_st	3.46
ppc-miR-2266_st	0.22
ppc-miR-2267_st	0.58
ppc-miR-2268_st	0.38
ppc-miR-2269_st	1.40
ppc-miR-2270_st	0.48
ppc-miR-2271_st	0.92
ppc-miR-2272_st	2.22
ppc-miR-2273_st	0.87
ppc-miR-2274_st	0.59
ppc-miR-232_st	0.63
ppc-miR-234_st	0.60
ppc-miR-236_st	1.06
ppc-miR-239_st	0.63
ppc-miR-240_st	0.29
ppc-miR-242_st	0.30
ppc-miR-252_st	0.62
ppc-miR-279_st	0.12
